999,Guelph,AA,-5.0,38,-85,197.5994110107422
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
1/26/1900,15:00,0,0,374.8988,0,0,397.69446,0,0,183.95998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4873416,0,0,-4.005358,0,0,57.785713,0,0,981.4052,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/26/1900,16:00,0,0,281.3839,0,0,387.5935,0,0,135.2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1438885,0,0,-4.348261,0,0,53.751648,0,0,981.3796,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/26/1900,17:00,0,0,156.20975,0,0,308.63678,0,0,83.7827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1416535,0,0,-3.3435571,0,0,57.995197,0,0,981.354,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/26/1900,18:00,0,0,11.735894,0,0,0.0,0,0,11.735894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2244709,0,0,-1.8173261,0,0,69.35274,0,0,981.32837,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/26/1900,19:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.805234,0,0,-2.9690247,0,0,65.57577,0,0,981.3028,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/26/1900,20:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.385997,0,0,-2.859813,0,0,68.123726,0,0,981.27716,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/26/1900,21:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9667604,0,0,-2.219976,0,0,73.63515,0,0,981.2516,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/26/1900,22:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5475235,0,0,-2.8064077,0,0,72.640785,0,0,981.22595,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/26/1900,23:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1282868,0,0,-3.143246,0,0,73.00728,0,0,981.2004,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/26/1900,24:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7090502,0,0,-3.122506,0,0,75.37582,0,0,981.17474,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,01:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44341633,0,0,-2.9326255,0,0,77.94598,0,0,981.1492,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,02:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22575955,0,0,-2.7020736,0,0,80.568596,0,0,981.12354,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,03:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008102782,0,0,-2.831592,0,0,81.06903,0,0,981.0979,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,04:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07673706,0,0,-2.1901047,0,0,85.571815,0,0,981.0723,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,05:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16157691,0,0,-1.3206139,0,0,91.83605,0,0,981.0467,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,06:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2020559,0,0,-1.1484792,0,0,93.28573,0,0,981.0211,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,07:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24253488,0,0,-1.6019713,0,0,90.4796,0,0,980.9955,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,08:00,0,0,0.072254814,0,0,0.0,0,0,0.072254814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.51582116,0,0,-0.7815455,0,0,98.06794,0,0,980.9699,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6240801,0,0,0
1/27/1900,09:00,0,0,7.498151,0,0,0.0,0,0,7.498151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012380257,0,0,-0.45205775,0,0,96.74614,0,0,980.9443,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19703908,0,0,0
1/27/1900,10:00,0,0,19.667437,0,0,0.0,0,0,19.667437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34781,0,0,-0.13054034,0,0,96.57076,0,0,980.9187,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012954386,0,0,0
1/27/1900,11:00,0,0,32.518787,0,0,0.0,0,0,32.518787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68390787,0,0,-0.42973152,0,0,92.1987,0,0,980.89307,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080026805,0,0,0
1/27/1900,12:00,0,0,42.48212,0,0,0.0,0,0,42.48212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0027336,0,0,-0.46515837,0,0,89.858604,0,0,980.8675,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023806382,0,0,0
1/27/1900,13:00,0,0,53.90369,0,0,0.0,0,0,53.90369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2318257,0,0,-0.59365886,0,0,87.552956,0,0,980.84186,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4652367,0,0,0
1/27/1900,14:00,0,0,387.9808,0,0,262.60028,0,0,245.97694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.915257,0,0,1.1549184,0,0,82.09787,0,0,981.10443,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,15:00,0,0,357.0343,0,0,344.70673,0,0,190.18802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6798406,0,0,-0.7495593,0,0,63.141254,0,0,981.367,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,16:00,0,0,270.64398,0,0,326.8819,0,0,146.12299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.590992,0,0,-0.9882215,0,0,58.244194,0,0,981.6295,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,17:00,0,0,154.14406,0,0,278.45456,0,0,87.726685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.756698,0,0,-1.3065017,0,0,56.24618,0,0,981.8921,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,18:00,0,0,14.981308,0,0,0.0,0,0,14.981308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.910961,0,0,-1.8192391,0,0,57.416866,0,0,982.15466,0,0,0,0,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,19:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.433183,0,0,-2.135532,0,0,57.98032,0,0,982.41724,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,20:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.955405,0,0,-2.107774,0,0,60.072662,0,0,982.6798,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,21:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4776278,0,0,-1.968943,0,0,62.764606,0,0,982.9423,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,22:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9998498,0,0,-2.516031,0,0,62.322678,0,0,983.2049,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,23:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5220718,0,0,-2.7913225,0,0,63.152504,0,0,983.46747,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/27/1900,24:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044294,0,0,-2.9702249,0,0,64.462875,0,0,983.73004,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,01:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3609004,0,0,-3.2692983,0,0,66.18309,0,0,983.99255,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,02:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.652303,0,0,-3.0812702,0,0,70.62586,0,0,984.2551,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,03:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94370544,0,0,-3.8067634,0,0,70.38647,0,0,984.5177,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,04:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57680476,0,0,-2.600523,0,0,79.13463,0,0,984.7803,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,05:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20990407,0,0,-2.1193542,0,0,84.24263,0,0,985.04285,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,06:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04286988,0,0,-1.9250152,0,0,87.05865,0,0,985.30536,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,07:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29564384,0,0,-2.0679092,0,0,87.74645,0,0,985.56793,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,08:00,0,0,0.114436395,0,0,0.0,0,0,0.114436395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3156325,0,0,-2.146678,0,0,87.361824,0,0,985.8305,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,09:00,0,0,73.941795,0,0,333.1062,0,0,35.617805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34143,0,0,-1.5905064,0,0,80.70981,0,0,986.0931,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,10:00,0,0,226.36537,0,0,564.90344,0,0,67.67366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.192447,0,0,-2.11015,0,0,63.3688,0,0,986.35565,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,11:00,0,0,369.073,0,0,680.62085,0,0,86.98584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.231258,0,0,-1.6972721,0,0,52.887516,0,0,986.61816,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,12:00,0,0,430.25073,0,0,477.53143,0,0,188.35146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.602073,0,0,-2.7913175,0,0,41.488934,0,0,986.88074,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,13:00,0,0,400.93137,0,0,246.26125,0,0,265.25116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.951519,0,0,-3.3416479,0,0,36.37024,0,0,987.1433,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,14:00,0,0,474.5116,0,0,560.63983,0,0,169.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.387246,0,0,-2.7996604,0,0,34.44167,0,0,987.2229,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,15:00,0,0,415.4377,0,0,557.1478,0,0,143.55615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.12122,0,0,-2.322256,0,0,34.01159,0,0,987.3025,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,16:00,0,0,281.10913,0,0,364.39145,0,0,140.85158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.943485,0,0,-2.536991,0,0,33.863483,0,0,987.3821,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,17:00,0,0,168.53412,0,0,393.073,0,0,73.24835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.924092,0,0,-2.759355,0,0,35.617718,0,0,987.4617,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,18:00,0,0,17.126335,0,0,0.0,0,0,17.126335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01908,0,0,-1.1531451,0,0,45.560005,0,0,987.54126,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,19:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.171459,0,0,0.20424424,0,0,53.28506,0,0,987.62085,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,20:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.323838,0,0,-0.63996655,0,0,53.059486,0,0,987.70044,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,21:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4762163,0,0,-1.3495591,0,0,53.36077,0,0,987.78,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,22:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.628595,0,0,-1.8625855,0,0,54.457558,0,0,987.8596,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,23:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7809734,0,0,-1.1519492,0,0,60.86866,0,0,987.9392,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/28/1900,24:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9333515,0,0,-0.60332924,0,0,67.23739,0,0,988.0188,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,01:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1937466,0,0,-0.17344652,0,0,73.08908,0,0,988.0984,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,02:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4184332,0,0,-1.1877816,0,0,71.6647,0,0,988.1779,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,03:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64312,0,0,-2.3327286,0,0,69.56775,0,0,988.2575,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,04:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.237609,0,0,-2.7430546,0,0,69.45521,0,0,988.3371,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,05:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8320979,0,0,-2.686051,0,0,71.811356,0,0,988.4167,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,06:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5501008,0,0,-2.9068458,0,0,72.083496,0,0,988.4963,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,07:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2681038,0,0,-2.3446395,0,0,76.71943,0,0,988.57587,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,08:00,0,0,0.07270208,0,0,0.0,0,0,0.07270208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2357659,0,0,-2.3984663,0,0,76.591034,0,0,988.65546,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,09:00,0,0,77.952644,0,0,358.4854,0,0,35.80446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0054197,0,0,-2.7168307,0,0,65.878685,0,0,988.73505,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,10:00,0,0,234.11774,0,0,602.0877,0,0,63.251934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9849105,0,0,-1.8255692,0,0,57.095963,0,0,988.81464,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,11:00,0,0,380.17886,0,0,726.2752,0,0,76.84114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.149748,0,0,-0.7816832,0,0,49.64805,0,0,988.8942,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,12:00,0,0,476.41977,0,0,739.8539,0,0,99.04275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.926765,0,0,0.14851063,0,0,44.140514,0,0,988.9738,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,13:00,0,0,532.76495,0,0,765.9277,0,0,107.89427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.201593,0,0,1.3406448,0,0,41.465424,0,0,989.0534,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,14:00,0,0,542.5269,0,0,844.0009,0,0,79.54824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.880923,0,0,1.3750383,0,0,37.30317,0,0,989.08606,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,15:00,0,0,480.06805,0,0,837.01215,0,0,68.25393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.769526,0,0,2.0343137,0,0,36.959442,0,0,989.11865,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,16:00,0,0,357.14178,0,0,753.3492,0,0,64.145195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.81948,0,0,2.0985405,0,0,37.012413,0,0,989.1513,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,17:00,0,0,204.04622,0,0,624.2512,0,0,50.269238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.693627,0,0,1.6633955,0,0,38.546474,0,0,989.18396,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,18:00,0,0,20.141254,0,0,0.0,0,0,20.141254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.448278,0,0,2.436333,0,0,47.116764,0,0,989.21655,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,19:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.677532,0,0,5.3905783,0,0,61.056187,0,0,989.2492,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,20:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.906786,0,0,5.424237,0,0,64.38916,0,0,989.28186,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
1/29/1900,21:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.13604,0,0,5.325743,0,0,67.30236,0,0,989.31445,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
